School,white,black,hispanic,asian,aian,nhpi,tom,ntr,unk,men,women,first_gen,mhi,ms_degree,hs_degree,post_hs_ed,highest_degree,ownership
Midwestern Baptist Theological Seminary,0.7006,0.0554,0.0389,0.0479,0.0165,0.0,0.0105,0.003,0.1272,0.7156,0.2844,,,,,,4,2
Mineral Area College,0.8925,0.0234,0.02,0.0022,0.0033,0.0011,0.0256,0.0134,0.0184,0.3463,0.6537,,,,,,2,1
Missouri Baptist University,0.7727,0.1264,0.0057,0.0159,0.0193,0.004,0.0074,0.0295,0.0193,0.4229,0.5771,,,,,,4,2
Missouri Southern State University,0.7299,0.0641,0.0785,0.0255,0.0348,0.0038,0.0217,0.023,0.0186,0.3919,0.6081,,,,,,4,1
Missouri Valley College,0.4487,0.1763,0.0991,0.0095,0.0066,0.0109,0.0444,0.185,0.0197,0.5907,0.4093,,,,,,4,2
Missouri Western State University,0.7339,0.1218,0.0249,0.0134,0.0044,0.0017,0.0707,0.0102,0.019,0.3947,0.6053,,,,,,4,1
University of Missouri-Columbia,0.7793,0.0717,0.0474,0.0261,0.0021,0.0007,0.0414,0.0228,0.0084,0.4698,0.5302,,,,,,4,1
DeVry University-Missouri,0.6885,0.1639,0.0984,0.0164,0.0164,0.0,0.0,0.0,0.0164,0.7541,0.2459,,,,,,4,3
Missouri University of Science and Technology,0.8129,0.0319,0.0414,0.0399,0.0028,0.0,0.0328,0.026,0.0124,0.7627,0.2373,,,,,,4,1
University of Missouri-St Louis,0.6127,0.154,0.031,0.05,0.0027,0.0006,0.0361,0.0273,0.0856,0.4453,0.5547,,,,,,4,1
Moberly Area Community College,0.7698,0.0935,0.049,0.0196,0.0043,0.0012,0.0381,0.0032,0.0214,0.3826,0.6174,,,,,,2,1
Nazarene Theological Seminary,,,,,,,,,,,,,,,,,4,2
Neosho Beauty College,0.8611,0.0,0.1111,0.0,0.0,0.0,0.0278,0.0,0.0,0.0278,0.9722,,,,,,1,3
Truman State University,0.7705,0.0397,0.034,0.0265,0.0034,0.0005,0.0351,0.0812,0.0091,0.4047,0.5953,,,,,,4,1
Northwest Missouri State University,0.8211,0.0541,0.0378,0.008,0.0023,0.0015,0.0351,0.0302,0.0099,0.4272,0.5728,,,,,,4,1
Ozark Christian College,0.8154,0.0197,0.0605,0.0076,0.0242,0.0,0.0348,0.0242,0.0136,0.534,0.466,,,,,,3,2
College of the Ozarks,0.8643,0.0098,0.0308,0.0092,0.0059,0.0013,0.0275,0.019,0.0321,0.4452,0.5548,,,,,,3,2
DeVry University-Illinois,0.4956,0.2508,0.1474,0.0333,0.0098,0.0044,0.0236,0.0034,0.0317,0.3462,0.6538,,,,,,4,3
Poplar Bluff Technical Career Center,0.9688,0.0,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,0.2813,0.7188,,,,,,1,1
Ranken Technical College,0.7059,0.1719,0.0257,0.0106,0.0022,0.0022,0.0167,0.0017,0.0631,0.9263,0.0737,,,,,,3,2
Research College of Nursing,0.8265,0.0411,0.0137,0.0274,0.0137,0.0046,0.0137,0.0,0.0594,0.1096,0.8904,,,,,,4,3
Rockhurst University,0.7153,0.0569,0.1119,0.0348,0.0087,0.002,0.0147,0.0114,0.0442,0.4488,0.5512,,,,,,4,2
Rolla Technical Institute/Center,0.9259,0.0278,0.0278,0.0,0.0,0.0,0.0185,0.0,0.0,0.2963,0.7037,,,,,,1,1
Maryville University of Saint Louis,0.6794,0.1177,0.0581,0.0306,0.0044,0.0,0.0393,0.0359,0.0347,0.3395,0.6605,,,,,,4,2
Salem College of Hairstyling,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.95,,,,,,1,3
American College of Hair Design Inc,0.7143,0.2381,0.0,0.0,0.0,0.0,0.0476,0.0,0.0,0.2857,0.7143,,,,,,1,3
Saint Louis Christian College,0.5949,0.3165,0.0,0.0127,0.0,0.0,0.0759,0.0,0.0,0.5696,0.4304,,,,,,3,2
University of Health Sciences and Pharmacy in St. Louis,0.6442,0.1074,0.0184,0.1595,0.0031,0.0031,0.0399,0.0153,0.0092,0.3926,0.6074,,,,,,4,2
Saint Louis Community College,0.5103,0.3293,0.0345,0.0364,0.0024,0.0011,0.0515,0.0139,0.0206,0.3753,0.6247,,,,,,2,1
Saint Paul School of Theology,,,,,,,,,,,,,,,,,4,2
Southwest Baptist University,0.7945,0.0527,0.0324,0.0092,0.0073,0.0024,0.0155,0.0169,0.0691,0.3428,0.6572,,,,,,4,2
Missouri State University-West Plains,0.8559,0.0384,0.0215,0.0056,0.0075,0.0,0.0374,0.0047,0.029,0.3386,0.6614,,,,,,2,1
St Louis College of Health Careers-St Louis,0.0567,0.8969,0.0103,0.0,0.0103,0.0,0.0052,0.0,0.0206,0.0464,0.9536,,,,,,2,3
State Fair Community College,0.8159,0.0433,0.0731,0.0054,0.0082,0.0028,0.0389,0.0073,0.0051,0.3445,0.6555,,,,,,2,1
Stephens College,0.6854,0.1313,0.0479,0.0063,0.0063,0.0,0.0854,0.0063,0.0313,0.0063,0.9938,,,,,,4,2
Southeast Missouri State University,0.7994,0.093,0.0228,0.0106,0.0016,0.0006,0.0216,0.0434,0.007,0.4149,0.5851,,,,,,4,1
Missouri State University-Springfield,0.8241,0.042,0.0388,0.0149,0.0047,0.0007,0.0377,0.0314,0.0055,0.4179,0.5821,,,,,,4,1
Three Rivers Community College,0.5922,0.091,0.1782,0.0406,0.0085,0.002,0.067,0.0024,0.0183,0.42,0.58,,,,,,2,1
North Central Missouri College,0.8656,0.0295,0.0607,0.0017,0.0009,0.0,0.0252,0.0139,0.0026,0.2879,0.7121,,,,,,2,1
Kansas City University of Medicine and Biosciences,,,,,,,,,,,,,,,,,4,2
Washington University in St Louis,0.4915,0.0936,0.099,0.1636,0.0008,0.0012,0.0521,0.0756,0.0226,0.4715,0.5285,,,,,,4,2
Webster University,0.6413,0.1329,0.0579,0.0255,0.0025,0.0,0.0412,0.0273,0.0714,0.4374,0.5626,,,,,,4,2
Westminster College,0.7005,0.0245,0.1206,0.028,0.0035,0.0047,0.0484,0.042,0.028,0.3875,0.6125,,,,,,4,2
William Jewell College,0.7752,0.0545,0.0708,0.0109,0.0027,0.0041,0.0409,0.0232,0.0177,0.4591,0.5409,,,,,,3,2
William Woods University,0.7973,0.0362,0.0326,0.0048,0.0048,0.0036,0.035,0.0495,0.0362,0.2569,0.7431,,,,,,4,2
Guy's Shreveport Academy of Cosmetology Inc,0.5455,0.4394,0.0152,0.0,0.0,0.0,0.0,0.0,0.0,0.0152,0.9848,,,,,,1,3
Blackfeet Community College,0.0874,0.0,0.0,0.0,0.9126,0.0,0.0,0.0,0.0,0.3497,0.6503,,,,,,2,2
Butte Academy of Beauty Culture,0.8929,0.0,0.0357,0.0357,0.0357,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1,3
Highlands College of Montana Tech,0.8484,0.008,0.0239,0.0106,0.0399,0.0,0.0053,0.0,0.0638,0.5718,0.4282,,,,,,2,1
Crevier's Academy of Cosmetology Arts,0.9394,0.0,0.0152,0.0152,0.0303,0.0,0.0,0.0,0.0,0.0303,0.9697,,,,,,1,3
Carroll College,0.8172,0.0052,0.0369,0.0086,0.0034,0.0026,0.0258,0.0112,0.0893,0.3854,0.6146,,,,,,4,2
Dawson Community College,0.6606,0.0657,0.0547,0.0073,0.062,0.0,0.0328,0.0693,0.0474,0.4635,0.5365,,,,,,2,1
Chief Dull Knife College,0.0611,0.0,0.0,0.0,0.9389,0.0,0.0,0.0,0.0,0.4275,0.5725,,,,,,2,1
Montana State University Billings,0.7864,0.0121,0.0648,0.0081,0.0501,0.0016,0.0439,0.0153,0.0178,0.3538,0.6462,,,,,,4,1
Flathead Valley Community College,0.8161,0.0051,0.016,0.0109,0.0254,0.0015,0.0298,0.0109,0.0843,0.4121,0.5879,,,,,,2,1
Aaniiih Nakoda College,0.1145,0.0,0.0,0.0,0.8855,0.0,0.0,0.0,0.0,0.4885,0.5115,,,,,,2,1
Fort Peck Community College,0.1004,0.0074,0.0074,0.0037,0.8773,0.0,0.0,0.0,0.0037,0.3978,0.6022,,,,,,2,1
Great Falls College Montana State University,0.792,0.0092,0.0494,0.0092,0.0437,0.0011,0.0828,0.0011,0.0115,0.2828,0.7172,,,,,,2,1
University of Providence,0.7516,0.0497,0.0446,0.0331,0.0204,0.0076,0.0,0.028,0.065,0.3338,0.6662,,,,,,4,2
Helena College University of Montana,0.9101,0.0063,0.0101,0.0076,0.0329,0.0,0.0063,0.0,0.0266,0.438,0.562,,,,,,2,1
Little Big Horn College,0.0115,0.0,0.0115,0.0,0.977,0.0,0.0,0.0,0.0,0.3755,0.6245,,,,,,2,1
Miles Community College,0.8209,0.0317,0.0227,0.0227,0.0476,0.0,0.0023,0.0522,0.0,0.3061,0.6939,,,,,,2,1
Montana Technological University,0.7951,0.0088,0.0162,0.0115,0.0209,0.0,0.0034,0.0714,0.0728,0.6327,0.3673,,,,,,4,1
Montana State University Billings,0.7864,0.0121,0.0648,0.0081,0.0501,0.0016,0.0439,0.0153,0.0178,0.3538,0.6462,,,,,,4,1
The University of Montana,0.7795,0.0093,0.0539,0.0132,0.0347,0.0027,0.0486,0.0096,0.0486,0.4411,0.5589,,,,,,4,1
Montana State University-Northern,0.7115,0.0239,0.0542,0.0054,0.0998,0.0087,0.0748,0.0141,0.0076,0.5488,0.4512,,,,,,4,1
Rocky Mountain College of Art and Design,0.5832,0.1021,0.1284,0.0352,0.0228,0.0,0.0083,0.0104,0.1097,0.3016,0.6984,,,,,,3,3
Salish Kootenai College,0.2114,0.0032,0.0143,0.0,0.7679,0.0032,0.0,0.0,0.0,0.3323,0.6677,,,,,,3,1
The University of Montana-Western,0.836,0.0135,0.051,0.0056,0.0326,0.008,0.0382,0.0,0.0151,0.3766,0.6234,,,,,,3,1
Bellevue University,0.4712,0.1097,0.1112,0.0239,0.0051,0.0035,0.0257,0.0018,0.2478,0.4404,0.5596,,,,,,4,2
Clarkson College,0.6307,0.0523,0.0793,0.0304,0.0051,0.0084,0.0219,0.0,0.172,0.1653,0.8347,,,,,,4,2
Bryan College of Health Sciences,0.8729,0.0186,0.0407,0.0322,0.0,0.0,0.0356,0.0,0.0,0.1,0.9,,,,,,4,2
North Central Texas College,0.5317,0.0859,0.264,0.0338,0.008,0.0013,0.0375,0.0341,0.0036,0.4287,0.5713,,,,,,2,1
Chadron State College,0.7704,0.0401,0.1027,0.0047,0.0136,0.003,0.0372,0.0224,0.0059,0.4303,0.5697,,,,,,4,1
College of Hair Design-Downtown,0.2429,0.1857,0.4857,0.0,0.0,0.0,0.0429,0.0143,0.0286,0.8,0.2,,,,,,1,3
Concordia University-Nebraska,0.8048,0.028,0.0684,0.0066,0.0016,0.0016,0.0198,0.0214,0.0478,0.4794,0.5206,,,,,,4,2
Creighton University,0.7197,0.0246,0.0794,0.0855,0.0034,0.0032,0.0494,0.0241,0.0106,0.4182,0.5818,,,,,,4,2
Doane University,0.7756,0.0364,0.0921,0.0193,0.0007,0.0037,0.0409,0.0171,0.0141,0.4896,0.5104,,,,,,4,2
Hastings College,0.7407,0.0467,0.1068,0.0052,0.0021,0.001,0.0322,0.0353,0.0301,0.499,0.501,,,,,,4,2
CHI Health School of Radiologic Technology,0.6875,0.125,0.125,0.0,0.0,0.0,0.0625,0.0,0.0,0.1875,0.8125,,,,,,2,2
Joseph's College Cosmetology,0.6429,0.0143,0.2714,0.0286,0.0071,0.0,0.0357,0.0,0.0,0.0286,0.9714,,,,,,1,3
University of Nebraska at Kearney,0.7611,0.0222,0.1248,0.0084,0.0014,0.0007,0.0233,0.0532,0.0049,0.4005,0.5995,,,,,,4,1
Metropolitan Community College Area,0.5031,0.1211,0.1593,0.0336,0.0045,0.0008,0.0426,0.0125,0.1227,0.4458,0.5542,,,,,,2,1
Mid-Plains Community College,0.7665,0.0366,0.1145,0.0073,0.0073,0.0009,0.0238,0.0394,0.0037,0.3929,0.6071,,,,,,2,1
Midland University,0.5539,0.0622,0.0964,0.0149,0.0009,0.0096,0.0272,0.0044,0.2305,0.5469,0.4531,,,,,,4,2
Nebraska Christian College of Hope International University,0.5818,0.1273,0.1091,0.0273,0.0091,0.0,0.1182,0.0,0.0273,0.5727,0.4273,,,,,,3,2
University of Nebraska at Omaha,0.6376,0.0663,0.1447,0.0445,0.0032,0.0011,0.0454,0.0462,0.0109,0.4612,0.5388,,,,,,4,1
Nebraska Indian Community College,0.0278,0.0,0.0093,0.0,0.963,0.0,0.0,0.0,0.0,0.3611,0.6389,,,,,,2,1
University of Nebraska Medical Center,0.8428,0.0245,0.0736,0.0279,0.0056,0.0,0.0167,0.0011,0.0078,0.1371,0.8629,,,,,,4,1
Nebraska Wesleyan University,0.8055,0.0285,0.074,0.0225,0.0022,0.0005,0.029,0.0088,0.029,0.4137,0.5863,,,,,,4,2
University of Nebraska-Lincoln,0.7468,0.027,0.0725,0.0292,0.0024,0.0005,0.0319,0.0806,0.0092,0.5249,0.4751,,,,,,4,1
Northeast Alabama Community College,0.8035,0.0213,0.121,0.0051,0.0248,0.0015,0.0223,0.0005,0.0,0.3727,0.6273,,,,,,2,1
Peru State College,0.7477,0.0915,0.0861,0.0046,0.0023,0.0015,0.0412,0.0168,0.0084,0.4116,0.5884,,,,,,4,1
Summit Christian College,0.7143,0.0476,0.0952,0.0,0.0,0.0,0.0952,0.0476,0.0,0.6667,0.3333,,,,,,3,2
Saint Mary-of-the-Woods College,0.7603,0.0517,0.0265,0.004,0.0,0.0013,0.1166,0.004,0.0358,0.1444,0.8556,,,,,,4,2
Southeast Community College Area,0.7509,0.0521,0.1051,0.0386,0.0049,0.0023,0.044,0.0003,0.0017,0.4932,0.5068,,,,,,2,1
Pacific Union College,0.2216,0.0506,0.2711,0.2272,0.0034,0.009,0.09,0.0292,0.0979,0.3993,0.6007,,,,,,4,2
Nebraska College of Technical Agriculture,0.9163,0.0,0.0502,0.0,0.0042,0.0,0.0251,0.0,0.0042,0.3431,0.6569,,,,,,2,1
Wayne State College,0.7812,0.035,0.0954,0.0078,0.012,0.0,0.0297,0.0308,0.0081,0.4228,0.5772,,,,,,4,1
Western Nebraska Community College,0.6013,0.0353,0.2435,0.0139,0.0167,0.0046,0.0,0.0613,0.0232,0.3671,0.6329,,,,,,2,1
New York College of Podiatric Medicine,,,,,,,,,,,,,,,,,4,2
Academy of Hair Design-Las Vegas,0.2808,0.1872,0.3399,0.0591,0.0,0.0148,0.0837,0.0,0.0345,0.0591,0.9409,,,,,,1,3
Career College of Northern Nevada,0.5027,0.0293,0.3856,0.0426,0.016,0.008,0.0106,0.0,0.0053,0.6144,0.3856,,,,,,2,3
Roseman University of Health Sciences,0.3645,0.0569,0.0702,0.3328,0.0,0.0033,0.112,0.0117,0.0485,0.2676,0.7324,,,,,,4,2
Carrington College-Las Vegas,0.1812,0.1644,0.2852,0.2282,0.0067,0.0436,0.0604,0.0101,0.0201,0.2953,0.7047,,,,,,2,3
University of Nevada-Las Vegas,0.2881,0.0792,0.3126,0.1661,0.0028,0.0095,0.1094,0.0286,0.0037,0.4336,0.5664,,,,,,4,1
University of Nevada-Reno,0.5522,0.0324,0.2227,0.0823,0.007,0.0054,0.0747,0.008,0.0152,0.472,0.528,,,,,,4,1
Great Basin College,0.5999,0.0444,0.1891,0.0215,0.0405,0.0116,0.0228,0.0004,0.0698,0.345,0.655,,,,,,3,1
Sierra Nevada University,0.7371,0.0457,0.0257,0.02,0.0286,0.0086,0.0,0.0,0.1343,0.5171,0.4829,,,,,,4,2
Truckee Meadows Community College,0.4849,0.0247,0.3617,0.0545,0.0107,0.0005,0.0406,0.0049,0.0175,0.443,0.557,,,,,,3,1
Western Nevada College,0.5759,0.024,0.2514,0.0219,0.0235,0.0034,0.0437,0.0,0.0563,0.3926,0.6074,,,,,,3,1
Colby-Sawyer College,0.7957,0.0466,0.0227,0.0287,0.0096,0.0,0.0,0.0203,0.0765,0.2915,0.7085,,,,,,3,2
Dartmouth College,0.5056,0.0582,0.1052,0.148,0.0135,0.0018,0.0554,0.0981,0.0142,0.5079,0.4921,,,,,,4,2
Empire Beauty School-Laconia,0.9589,0.0,0.0411,0.0,0.0,0.0,0.0,0.0,0.0,0.0274,0.9726,,,,,,1,3
Empire Beauty School-Somersworth,0.8994,0.0063,0.0126,0.0377,0.0189,0.0,0.0126,0.0,0.0126,0.0566,0.9434,,,,,,1,3
Franklin Pierce University,0.7266,0.0765,0.0796,0.0169,0.0038,0.0006,0.0263,0.0207,0.0489,0.447,0.553,,,,,,4,2
University of New Hampshire-Franklin Pierce School of Law,,,,,,,,,,,,,,,,,4,1
Keene Beauty Academy,0.7742,0.0323,0.0,0.0,0.0,0.0,0.0645,0.0,0.129,0.129,0.871,,,,,,1,3
Magdalen College,0.9512,0.0122,0.0366,0.0,0.0,0.0,0.0,0.0,0.0,0.4634,0.5366,,,,,,3,2
Michaels School of Hair Design and Esthetics-Paul Mitchell Partner School,0.8515,0.0297,0.0792,0.0,0.0,0.0,0.0297,0.0,0.0099,0.0198,0.9802,,,,,,1,3
New England College of Optometry,,,,,,,,,,,,,,,,,4,2
New England School of Hair Design,0.9444,0.0,0.0,0.0,0.0,0.0,0.0556,0.0,0.0,0.0,1.0,,,,,,1,3
Southern New Hampshire University,0.5912,0.159,0.1096,0.0161,0.0057,0.0037,0.0218,0.0057,0.0872,0.3574,0.6426,,,,,,4,2
New Hampshire Institute for Therapeutic Arts,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1,3
University of New Hampshire-Main Campus,0.8262,0.0107,0.0354,0.0283,0.0011,0.0002,0.0212,0.0331,0.0438,0.4445,0.5555,,,,,,4,1
Keene State College,0.831,0.0208,0.041,0.0142,0.0021,0.0015,0.0217,0.0033,0.0643,0.4565,0.5435,,,,,,4,1
University of New Hampshire at Manchester,0.6893,0.0254,0.072,0.0636,0.0,0.0,0.024,0.0028,0.1229,0.4802,0.5198,,,,,,3,1
Plymouth State University,0.8132,0.0259,0.0357,0.0156,0.0037,0.0003,0.0296,0.0151,0.0609,0.5049,0.4951,,,,,,4,1
NHTI-Concord's Community College,0.8092,0.0277,0.0466,0.0133,0.0025,0.0007,0.0431,0.0,0.0571,0.4207,0.5793,,,,,,2,1
White Mountains Community College,0.8769,0.0017,0.0083,0.0,0.0017,0.0,0.0449,0.0,0.0666,0.3627,0.6373,,,,,,2,1
River Valley Community College,0.8225,0.0091,0.0288,0.0152,0.0061,0.0,0.0349,0.0,0.0835,0.2337,0.7663,,,,,,2,1
Lakes Region Community College,0.7966,0.0069,0.019,0.0086,0.0017,0.0,0.0328,0.0,0.1345,0.4966,0.5034,,,,,,2,1
Manchester Community College,0.6776,0.0179,0.0329,0.0348,0.0416,0.0,0.0198,0.0,0.1754,0.4596,0.5404,,,,,,2,1
Nashua Community College,0.7477,0.0023,0.1461,0.0195,0.0023,0.0008,0.0711,0.0,0.0102,0.5008,0.4992,,,,,,2,1
Great Bay Community College,0.8343,0.0168,0.049,0.0208,0.0054,0.0074,0.0268,0.0,0.0396,0.4131,0.5869,,,,,,2,1
Paul Mitchell the School-Portsmouth,0.9423,0.0,0.0385,0.0192,0.0,0.0,0.0,0.0,0.0,0.0385,0.9615,,,,,,1,3
Rivier University,0.7554,0.0408,0.0497,0.0297,0.0044,0.0007,0.0259,0.0,0.0934,0.1942,0.8058,,,,,,4,2
Saint Anselm College,0.8626,0.0158,0.0453,0.0118,0.0005,0.0005,0.0197,0.0049,0.0389,0.3892,0.6108,,,,,,3,2
Joseph F McCloskey School of Nursing,0.9726,0.0,0.0137,0.0137,0.0,0.0,0.0,0.0,0.0,0.0959,0.9041,,,,,,1,2
Granite State College,0.8242,0.04,0.0535,0.0104,0.0031,0.0031,0.0197,0.0,0.0461,0.3196,0.6804,,,,,,4,1
Thomas More College of Liberal Arts,0.7955,0.0,0.0341,0.0,0.0227,0.0,0.0114,0.0455,0.0909,0.4545,0.5455,,,,,,3,2
Eastwick College-Hackensack,0.0023,0.0045,0.2472,0.2766,0.034,0.1587,0.1111,0.1655,0.0,0.1043,0.8957,,,,,,2,3
Assumption College for Sisters,0.2195,0.0,0.0732,0.2195,0.0,0.0,0.0,0.4878,0.0,0.0,1.0,,,,,,2,2
Atlantic Cape Community College,0.4305,0.141,0.2604,0.0702,0.0042,0.0025,0.0261,0.0063,0.0589,0.3866,0.6134,,,,,,2,1
Fortis Institute-Wayne,0.1606,0.1444,0.6029,0.0253,0.0036,0.0018,0.0307,0.0,0.0307,0.4152,0.5848,,,,,,1,3
Bergen Community College,0.3334,0.0646,0.3293,0.0918,0.0025,0.0044,0.0073,0.054,0.1126,0.495,0.505,,,,,,2,1
Berkeley College-Woodland Park,0.0965,0.1571,0.4226,0.0138,0.0007,0.0011,0.0022,0.006,0.2999,0.2838,0.7162,,,,,,4,3
Beth Medrash Govoha,0.971,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.0,1.0,0.0,,,,,,4,2
Bloomfield College,0.0895,0.4792,0.325,0.0199,0.0062,0.0037,0.0081,0.0224,0.046,0.3866,0.6134,,,,,,4,2
Brookdale Community College,0.6084,0.1004,0.1876,0.0372,0.0038,0.0029,0.0144,0.012,0.0332,0.482,0.518,,,,,,2,1
Rowan College at Burlington County,0.5202,0.1964,0.1447,0.0413,0.0024,0.0012,0.0413,0.0245,0.0279,0.3917,0.6083,,,,,,2,1
Caldwell University,0.3169,0.1534,0.3081,0.0344,0.0006,0.0006,0.0077,0.1149,0.0634,0.3649,0.6351,,,,,,4,2
Camden County College,0.4321,0.2239,0.2041,0.0574,0.0057,0.0012,0.0354,0.0292,0.0109,0.392,0.608,,,,,,2,1
Centenary University,0.6027,0.104,0.1555,0.0144,0.0008,0.0,0.0203,0.0068,0.0955,0.3432,0.6568,,,,,,4,2
Adult and Continuing Education-BCTS,0.4457,0.1739,0.3478,0.0326,0.0,0.0,0.0,0.0,0.0,0.9565,0.0435,,,,,,1,1
Lincoln Technical Institute-Iselin,0.1766,0.3889,0.2917,0.0635,0.0,0.002,0.0476,0.0,0.0298,0.2679,0.7321,,,,,,1,3
American Institute-Clifton,0.0964,0.1655,0.6978,0.0115,0.0029,0.0,0.023,0.0,0.0029,0.0892,0.9108,,,,,,1,3
County College of Morris,0.5393,0.0512,0.2436,0.0552,0.002,0.0012,0.0231,0.0226,0.0619,0.5433,0.4567,,,,,,2,1
Cumberland County College,0.3617,0.1648,0.3531,0.0169,0.0059,0.0008,0.0471,0.0169,0.033,0.3488,0.6512,,,,,,2,1
Charles R Drew University of Medicine and Science,0.0437,0.388,0.3169,0.1093,0.0,0.0,0.0601,0.0219,0.0601,0.3497,0.6503,,,,,,4,2
Lincoln Technical Institute-South Plainfield,0.4258,0.1774,0.2871,0.0129,0.0032,0.0032,0.029,0.0,0.0613,0.9613,0.0387,,,,,,1,3
Community College of Baltimore County,0.3651,0.3902,0.0611,0.0604,0.0039,0.0025,0.0402,0.0656,0.0109,0.3783,0.6217,,,,,,2,1
Empire Beauty School-Union,0.0222,0.6667,0.2556,0.0,0.0,0.0,0.0,0.0,0.0556,0.0778,0.9222,,,,,,1,3
Fairleigh Dickinson University-Metropolitan Campus,0.2151,0.1005,0.4256,0.0499,0.001,0.002,0.0171,0.0631,0.1258,0.4138,0.5862,,,,,,4,2
Felician University,0.2673,0.198,0.3223,0.0446,0.0022,0.005,0.0072,0.0352,0.1183,0.2827,0.7173,,,,,,4,2
Fairleigh Dickinson University-Florham Campus,0.578,0.0853,0.1939,0.0511,0.0008,0.0,0.0269,0.0031,0.0611,0.4259,0.5741,,,,,,4,2
Hohokus School of Trade and Technical Sciences,0.2655,0.2034,0.5028,0.0169,0.0,0.0056,0.0,0.0,0.0056,0.9435,0.0565,,,,,,1,3
Georgian Court University,0.6303,0.0981,0.1503,0.0258,0.0058,0.0006,0.0148,0.0206,0.0535,0.2497,0.7503,,,,,,4,2
Rowan University,0.6701,0.1016,0.115,0.0544,0.0013,0.001,0.0375,0.0091,0.01,0.5446,0.4554,,,,,,4,1
Rowan College of South Jersey Gloucester Campus,0.5906,0.118,0.0844,0.0246,0.0014,0.0014,0.0403,0.005,0.1344,0.4385,0.5615,,,,,,2,1
Empire Beauty School-Cherry Hill,0.08,0.4533,0.1733,0.0,0.0,0.0,0.0133,0.0,0.28,0.0267,0.9733,,,,,,1,3
Eastwick College-Ramsey,0.4095,0.1896,0.2625,0.0899,0.0024,0.0122,0.0158,0.0,0.0182,0.1823,0.8177,,,,,,3,3
Holy Name Medical Center-Sister Claire Tynan School of Nursing,0.3577,0.0657,0.1898,0.1314,0.0073,0.0146,0.219,0.0,0.0146,0.1314,0.8686,,,,,,1,2
Hudson County Community College,0.1204,0.1293,0.5644,0.0771,0.0039,0.0042,0.0199,0.0042,0.0767,0.4017,0.5983,,,,,,2,1
New Jersey City University,0.1947,0.239,0.393,0.0763,0.0047,0.0049,0.0263,0.0126,0.0485,0.4181,0.5819,,,,,,4,1
Joe Kubert School of Cartoon and Graphic Art,0.6512,0.1279,0.1163,0.0349,0.0,0.0,0.0,0.0698,0.0,0.7907,0.2093,,,,,,1,3
Kean University,0.2961,0.2018,0.3125,0.0561,0.0017,0.0028,0.0218,0.0393,0.068,0.4028,0.5972,,,,,,4,1
Lincoln Technical Institute-Union,0.2018,0.342,0.3602,0.0315,0.0028,0.0042,0.0505,0.0,0.007,0.9657,0.0343,,,,,,1,3
Rizzieri Aveda School for Beauty and Wellness,0.6825,0.0595,0.1468,0.0317,0.0357,0.004,0.0198,0.0,0.0198,0.0119,0.9881,,,,,,1,3
Mercer County Community College,0.3554,0.2165,0.2336,0.0617,0.0017,0.0016,0.0271,0.0444,0.0579,0.4745,0.5255,,,,,,2,1
Middlesex County College,0.2652,0.119,0.3511,0.1506,0.0035,0.0027,0.0311,0.0259,0.0509,0.472,0.528,,,,,,2,1
Monmouth University -  Monmouth Park Corporate Center,,,,,,,,,,,,,,,,,0,2
Montclair State University,0.405,0.1404,0.3031,0.0619,0.0013,0.0022,0.0291,0.0135,0.0433,0.3876,0.6124,,,,,,4,1
JFK Muhlenberg Harold B. and Dorothy A. Snyder Schools,0.3126,0.2913,0.2111,0.0949,0.0065,0.0098,0.0426,0.0,0.0311,0.1408,0.8592,,,,,,1,2
Eastwick College-Nutley,0.2495,0.1827,0.4951,0.0373,0.0039,0.0059,0.0,0.0,0.0255,0.3418,0.6582,,,,,,2,3
New Brunswick Theological Seminary,,,,,,,,,,,,,,,,,4,2
Robert Fiance Beauty Schools-West New York,0.3579,0.1033,0.4945,0.0332,0.0037,0.0,0.0,0.0037,0.0037,0.1365,0.8635,,,,,,1,3
New Jersey Institute of Technology,0.3405,0.0853,0.2186,0.2291,0.0015,0.0004,0.0332,0.0581,0.0333,0.7606,0.2394,,,,,,4,1
Ocean County College,0.6639,0.0523,0.1634,0.0222,0.0024,0.0008,0.0329,0.021,0.0411,0.4436,0.5564,,,,,,2,1
Professional Cosmetology Education Center,0.5,0.4773,0.0227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1,3
Parisian Beauty School,0.2155,0.1207,0.5409,0.0259,0.0022,0.0065,0.0431,0.0043,0.0409,0.0582,0.9418,,,,,,1,3
Passaic County Community College,0.1695,0.1187,0.5775,0.06,0.0018,0.0027,0.008,0.002,0.0597,0.3852,0.6148,,,,,,2,1
Pennco Tech-Blackwood,0.4775,0.2575,0.229,0.018,0.0015,0.0,0.0165,0.0,0.0,0.8653,0.1347,,,,,,1,3
Princeton Theological Seminary,,,,,,,,,,,,,,,,,4,2
Princeton University,0.4024,0.0789,0.1064,0.2231,0.0019,0.0011,0.0528,0.1202,0.0132,0.503,0.497,,,,,,4,2
