School,white,black,hispanic,asian,aian,nhpi,tom,ntr,unk,men,women,first_gen,mhi,ms_degree,hs_degree,post_hs_ed,highest_degree,ownership
Daytona State College,0.5985,0.1302,0.1858,0.0204,0.0028,0.0017,0.0438,0.0022,0.0147,0.3982,0.6018,,,,,,3,1
South University-West Palm Beach,0.1804,0.5255,0.2353,0.0373,0.0039,0.0078,0.0,0.002,0.0078,0.1667,0.8333,,,,,,4,3
Eckerd College,0.7783,0.0261,0.0875,0.0256,0.0055,0.0015,0.0392,0.0337,0.0025,0.3258,0.6742,,,,,,3,2
Florida SouthWestern State College,0.4101,0.1299,0.3422,0.0194,0.0044,0.0024,0.0223,0.029,0.0403,0.3701,0.6299,,,,,,3,1
Edward Waters College,0.0429,0.8498,0.0451,0.0032,0.0011,0.0011,0.0354,0.0011,0.0204,0.5193,0.4807,,,,,,3,2
Embry-Riddle Aeronautical University-Daytona Beach,0.572,0.0488,0.1405,0.0493,0.0025,0.0022,0.0404,0.1202,0.0241,0.7725,0.2275,,,,,,4,2
Florida Agricultural and Mechanical University,0.0307,0.8846,0.0421,0.0049,0.0003,0.0,0.0337,0.0037,0.0,0.3448,0.6552,,,,,,4,1
Florida Atlantic University,0.3956,0.2016,0.2785,0.0406,0.0015,0.0013,0.0388,0.0336,0.0086,0.434,0.566,,,,,,4,1
Florida State College at Jacksonville,0.4618,0.2973,0.1165,0.0417,0.0027,0.0036,0.0395,0.0038,0.0331,0.3745,0.6255,,,,,,3,1
Flagler College,0.7352,0.0458,0.0971,0.0115,0.0017,0.0007,0.0332,0.0349,0.0398,0.3252,0.6748,,,,,,4,2
Orange Technical College-Mid Florida Campus,0.4733,0.182,0.2937,0.0204,0.0018,0.0036,0.0234,0.0006,0.0012,0.9177,0.0823,,,,,,1,1
Concorde Career Institute-Jacksonville,0.0354,0.0863,0.0141,0.0028,0.0014,0.0,0.0071,0.0,0.8529,0.0934,0.9066,,,,,,2,3
Concorde Career Institute-Miramar,0.0347,0.3612,0.1367,0.0224,0.0,0.0,0.0102,0.0,0.4347,0.1878,0.8122,,,,,,2,3
Concorde Career Institute-Tampa,0.1078,0.1261,0.344,0.0138,0.0,0.0023,0.0138,0.0,0.3922,0.1284,0.8716,,,,,,2,3
AdventHealth University,0.3497,0.1725,0.3195,0.066,0.0028,0.0047,0.0358,0.0283,0.0207,0.1876,0.8124,,,,,,4,2
Florida Institute of Technology,0.5208,0.0595,0.1014,0.0249,0.0027,0.0024,0.0264,0.2442,0.0176,0.7127,0.2873,,,,,,4,2
Florida International University,0.0878,0.1178,0.671,0.024,0.0005,0.0007,0.0218,0.073,0.0035,0.4399,0.5601,,,,,,4,1
The College of the Florida Keys,0.5221,0.098,0.282,0.0179,0.0048,0.0012,0.0287,0.0131,0.0323,0.448,0.552,,,,,,3,1
Florida Memorial University,0.0086,0.652,0.0734,0.0,0.001,0.0,0.0095,0.2011,0.0543,0.4013,0.5987,,,,,,4,2
Florida Career College-Miami,0.029,0.2667,0.6638,0.0,0.0,0.0,0.0087,0.0,0.0319,0.4551,0.5449,,,,,,2,3
Florida School of Massage,0.7733,0.12,0.04,0.0,0.0133,0.0,0.0533,0.0,0.0,0.1733,0.8267,,,,,,1,3
Florida Southern College,0.7142,0.066,0.1294,0.0308,0.0109,0.0019,0.0045,0.0308,0.0116,0.3676,0.6324,,,,,,4,2
Florida State University,0.5979,0.0879,0.2169,0.0265,0.0015,0.0009,0.0421,0.0159,0.0106,0.4322,0.5678,,,,,,4,1
Orange Technical College-Mid Florida Campus,0.4733,0.182,0.2937,0.0204,0.0018,0.0036,0.0234,0.0006,0.0012,0.9177,0.0823,,,,,,1,1
Florida State University,0.5979,0.0879,0.2169,0.0265,0.0015,0.0009,0.0421,0.0159,0.0106,0.4322,0.5678,,,,,,4,1
Fort Pierce Beauty Academy,0.3333,0.5455,0.1212,0.0,0.0,0.0,0.0,0.0,0.0,0.3636,0.6364,,,,,,1,3
Full Sail University,0.3903,0.2578,0.1716,0.022,0.0073,0.0021,0.0578,0.0021,0.0891,0.7044,0.2956,,,,,,4,3
George Stone Technical College,0.6438,0.1946,0.0672,0.0129,0.0186,0.0014,0.0615,0.0,0.0,0.8155,0.1845,,,,,,1,1
George T Baker Aviation Technical College,0.1213,0.1522,0.7182,0.0024,0.0,0.0,0.0048,0.0,0.0012,0.9203,0.0797,,,,,,1,1
Gulf Coast State College,0.6923,0.1132,0.0706,0.0288,0.0056,0.0008,0.0443,0.0062,0.0381,0.3735,0.6265,,,,,,3,1
Hillsborough Community College,0.3342,0.1796,0.3563,0.0306,0.0025,0.0018,0.0414,0.0216,0.032,0.424,0.576,,,,,,2,1
Hobe Sound Bible College,0.7576,0.0545,0.0909,0.0182,0.0121,0.0,0.0,0.0303,0.0364,0.4364,0.5636,,,,,,3,2
Hollywood Institute of Beauty Careers,0.0881,0.5249,0.2989,0.0115,0.0038,0.0728,0.0,0.0,0.0,0.1379,0.8621,,,,,,1,3
Cortiva Institute-Florida,0.3678,0.1379,0.1954,0.023,0.0,0.0,0.2414,0.0,0.0345,0.1839,0.8161,,,,,,1,3
Indian River State College,0.48,0.1726,0.2573,0.0165,0.0027,0.0016,0.0296,0.0095,0.0301,0.4051,0.5949,,,,,,3,1
Crave Beauty Academy,0.5508,0.2353,0.107,0.0321,0.0,0.0107,0.016,0.0,0.0481,0.0535,0.9465,,,,,,1,3
AI Miami International University of Art and Design,0.173,0.1247,0.3903,0.0161,0.008,0.003,0.0,0.2425,0.0423,0.3732,0.6268,,,,,,4,3
DeVry University-Florida,0.3358,0.2792,0.2993,0.0219,0.0091,0.0036,0.0109,0.0182,0.0219,0.4909,0.5091,,,,,,4,3
Keiser University-Ft Lauderdale,0.3042,0.1871,0.29,0.0278,0.0077,0.0031,0.0192,0.0091,0.1518,0.2938,0.7062,,,,,,4,2
La Belle Beauty School,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0221,0.9779,,,,,,1,3
Florida Gateway College,0.7197,0.1717,0.07,0.0098,0.0033,0.0008,0.0224,0.0016,0.0008,0.3324,0.6676,,,,,,3,1
Lake Area Technical College,0.9058,0.0099,0.0165,0.0094,0.0248,0.0006,0.0006,0.0017,0.0308,0.5424,0.4576,,,,,,2,1
Lake-Sumter State College,0.5344,0.1058,0.2394,0.0321,0.0055,0.0033,0.0304,0.0093,0.0398,0.3792,0.6208,,,,,,3,1
Fort Myers Technical College,0.5332,0.1457,0.3013,0.0042,0.0028,0.0028,0.0099,0.0,0.0,0.6803,0.3197,,,,,,1,1
Lively Technical College,0.3783,0.5246,0.0571,0.0114,0.0057,0.0011,0.0217,0.0,0.0,0.5337,0.4663,,,,,,1,1
Lindsey Hopkins Technical College,0.2411,0.5131,0.1437,0.0,0.0062,0.0031,0.0062,0.0866,0.0,0.5966,0.4034,,,,,,1,1
State College of Florida-Manatee-Sarasota,0.5909,0.1033,0.2088,0.0246,0.0035,0.0012,0.0304,0.0215,0.0158,0.3809,0.6191,,,,,,3,1
Manatee Technical College,0.4713,0.1043,0.366,0.0088,0.0009,0.0,0.0486,0.0,0.0,0.5553,0.4447,,,,,,1,1
Traviss Technical College,0.5169,0.152,0.0169,0.0101,0.0169,0.0,0.2872,0.0,0.0,0.6419,0.3581,,,,,,1,1
Merryfield School of Pet Grooming,0.3239,0.1549,0.4507,0.0,0.0,0.0,0.0,0.0563,0.0141,0.1972,0.8028,,,,,,1,3
Trinity International University-Florida,0.4296,0.1778,0.3407,0.0148,0.0,0.0,0.0,0.0,0.037,0.4222,0.5778,,,,,,4,2
Miami Lakes Educational Center and Technical College,0.1621,0.4012,0.4111,0.0069,0.0049,0.001,0.0128,0.0,0.0,0.8538,0.1462,,,,,,1,1
Miami Dade College,0.0477,0.1405,0.711,0.0092,0.0008,0.0006,0.0081,0.0644,0.0177,0.4304,0.5696,,,,,,3,1
Albizu University-Miami,0.0424,0.0085,0.822,0.0,0.0,0.0,0.0085,0.0424,0.0763,0.1695,0.8305,,,,,,4,2
Orange Technical College-Mid Florida Campus,0.4733,0.182,0.2937,0.0204,0.0018,0.0036,0.0234,0.0006,0.0012,0.9177,0.0823,,,,,,1,1
Paul Mitchell the School-Jacksonville,0.5059,0.3706,0.0941,0.0059,0.0,0.0118,0.0118,0.0,0.0,0.0353,0.9647,,,,,,1,3
North Florida Technical College,0.6351,0.2701,0.0521,0.0237,0.0,0.0,0.019,0.0,0.0,0.5972,0.4028,,,,,,1,1
University of North Florida,0.6377,0.0926,0.1388,0.0548,0.0017,0.0012,0.0524,0.0164,0.0044,0.4327,0.5673,,,,,,4,1
Nova Southeastern University,0.2727,0.1355,0.3604,0.1064,0.0025,0.0014,0.0322,0.0507,0.0381,0.2855,0.7145,,,,,,4,2
Northwest Florida State College,0.6608,0.0934,0.103,0.0296,0.0051,0.0065,0.0735,0.0113,0.0169,0.3783,0.6217,,,,,,3,1
Orange Technical College-Orlando Campus,0.2191,0.4607,0.2753,0.0281,0.0,0.0,0.0169,0.0,0.0,0.1966,0.8034,,,,,,1,1
Palm Beach Atlantic University,0.6073,0.1035,0.149,0.0181,0.0017,0.0029,0.0366,0.0358,0.045,0.3455,0.6545,,,,,,4,2
Palm Beach State College,0.2864,0.2826,0.323,0.0233,0.0017,0.0018,0.026,0.0192,0.0359,0.4185,0.5815,,,,,,3,1
Pasco-Hernando State College,0.6068,0.0708,0.2275,0.0272,0.0031,0.0014,0.0375,0.0033,0.0223,0.3913,0.6087,,,,,,3,1
Pensacola State College,0.6212,0.1767,0.0802,0.0299,0.0062,0.0045,0.0619,0.0065,0.013,0.3601,0.6399,,,,,,3,1
Pinellas Technical College-Clearwater,0.6331,0.1533,0.1424,0.0248,0.0031,0.0031,0.0294,0.0108,0.0,0.6765,0.3235,,,,,,1,1
Polk State College,0.4648,0.1771,0.2658,0.0232,0.003,0.0016,0.0385,0.0136,0.0124,0.3399,0.6601,,,,,,3,1
Radford M Locklin Technical College,0.8226,0.0673,0.0428,0.0061,0.0092,0.0031,0.0489,0.0,0.0,0.7125,0.2875,,,,,,1,1
Saint Vincent de Paul Regional Seminary,,,,,,,,,,,,,,,,,4,2
Midwest Technical Institute-Ridgeland,0.1243,0.8389,0.0263,0.0018,0.0035,0.0,0.0053,0.0,0.0,0.3923,0.6077,,,,,,1,3
Ringling College of Art and Design,0.4755,0.0363,0.1525,0.0944,0.0036,0.0006,0.0405,0.173,0.0236,0.3037,0.6963,,,,,,3,2
Robert Morgan Educational Center and Technical College,0.1265,0.2451,0.6031,0.0175,0.0,0.0078,0.0,0.0,0.0,0.5973,0.4027,,,,,,1,1
Rollins College,0.5431,0.0477,0.2028,0.0331,0.0008,0.0015,0.042,0.0947,0.0343,0.398,0.602,,,,,,4,2
First Coast Technical College,0.7339,0.1747,0.0618,0.0134,0.0054,0.0,0.0027,0.0,0.0081,0.4812,0.5188,,,,,,1,1
Saint Leo University,0.3275,0.2897,0.1474,0.0148,0.0036,0.001,0.0142,0.0443,0.1575,0.3955,0.6045,,,,,,4,2
St Petersburg College,0.589,0.1443,0.1631,0.0379,0.0034,0.0026,0.0361,0.0075,0.0161,0.3763,0.6237,,,,,,3,1
Pinellas Technical College-St. Petersburg,0.4394,0.3612,0.1253,0.0337,0.0,0.0,0.027,0.0135,0.0,0.5512,0.4488,,,,,,1,1
Santa Barbara Business College-Santa Maria,0.2584,0.0337,0.6292,0.0562,0.0,0.0112,0.0,0.0,0.0112,0.1573,0.8427,,,,,,3,3
Suncoast Technical College,0.7017,0.1116,0.1609,0.0064,0.0021,0.0,0.0043,0.0129,0.0,0.5858,0.4142,,,,,,1,1
Seminole State College of Florida,0.4458,0.1584,0.2786,0.0302,0.0022,0.0025,0.0393,0.0241,0.019,0.432,0.568,,,,,,3,1
Sheridan Technical College,0.15,0.5264,0.2772,0.0189,0.0059,0.002,0.0196,0.0,0.0,0.5512,0.4488,,,,,,1,1
St. John Vianney College Seminary,0.3478,0.0,0.2391,0.0,0.0,0.0217,0.0,0.3478,0.0435,0.9783,0.0217,,,,,,4,2
Saint Johns River State College,0.6751,0.1013,0.1233,0.0205,0.0038,0.0021,0.0466,0.0026,0.0246,0.3711,0.6289,,,,,,3,1
Florida SouthWestern State College,0.4101,0.1299,0.3422,0.0194,0.0044,0.0024,0.0223,0.029,0.0403,0.3701,0.6299,,,,,,3,1
University of South Florida-St Petersburg,0.6252,0.0735,0.1835,0.0388,0.0034,0.0018,0.0375,0.0071,0.0291,0.3601,0.6399,,,,,,4,1
Thomas Edison State University,0.5032,0.1349,0.1218,0.0447,0.0043,0.0057,0.0266,0.0082,0.1505,0.5931,0.4069,,,,,,4,1
Stetson University,0.5815,0.0823,0.1844,0.0211,0.0013,0.0006,0.0542,0.0606,0.014,0.4303,0.5697,,,,,,4,2
Southeastern Louisiana University,0.6347,0.2189,0.0684,0.008,0.0024,0.0008,0.043,0.0147,0.0091,0.3726,0.6274,,,,,,4,1
Bene's Career Academy,0.625,0.0982,0.1994,0.0089,0.003,0.0,0.0446,0.0,0.0208,0.2173,0.7827,,,,,,1,3
Riveroak Technical College,0.7814,0.1311,0.0874,0.0,0.0,0.0,0.0,0.0,0.0,0.3224,0.6776,,,,,,1,1
Tallahassee Community College,0.4623,0.3203,0.1357,0.0148,0.0022,0.001,0.0365,0.0106,0.0166,0.459,0.541,,,,,,3,1
Talmudic College of Florida,0.7742,0.0,0.0,0.0,0.0,0.0,0.0,0.2258,0.0,1.0,0.0,,,,,,4,2
Altierus Career College-Tampa,0.2603,0.2685,0.4,0.0137,0.0027,0.0027,0.0274,0.0,0.0247,0.5397,0.4603,,,,,,3,2
The University of Tampa,0.6097,0.042,0.1248,0.0172,0.001,0.0013,0.0299,0.0803,0.0938,0.4154,0.5846,,,,,,4,2
Big Bend Technical College,0.7364,0.2273,0.0091,0.0,0.0091,0.0,0.0182,0.0,0.0,0.5455,0.4545,,,,,,1,1
Tom P Haney Technical Center,0.7086,0.1704,0.0716,0.0148,0.0049,0.0,0.0272,0.0025,0.0,0.5531,0.4469,,,,,,1,1
Trinity Baptist College,0.6019,0.2104,0.1133,0.0162,0.0,0.0,0.0356,0.0162,0.0065,0.589,0.411,,,,,,4,2
Trinity College of Florida,0.4502,0.2275,0.1848,0.0237,0.0095,0.0,0.0,0.0142,0.09,0.4882,0.5118,,,,,,3,2
Valencia College,0.2467,0.1731,0.3968,0.0393,0.0025,0.003,0.0266,0.0508,0.0611,0.424,0.576,,,,,,3,1
Warner Pacific University Professional and Graduate Studies,0.538,0.152,0.1155,0.0578,0.0182,0.0091,0.0213,0.003,0.0851,0.2675,0.7325,,,,,,4,2
Florida Panhandle Technical College,0.7355,0.2035,0.0262,0.0087,0.0233,0.0029,0.0,0.0,0.0,0.561,0.439,,,,,,1,1
Webber International University,0.3855,0.3102,0.1205,0.003,0.0105,0.009,0.0226,0.1386,0.0,0.6883,0.3117,,,,,,4,2
Rasmussen University-Florida,0.4234,0.1891,0.1374,0.0255,0.0,0.0026,0.0245,0.0,0.1974,0.1491,0.8509,,,,,,4,3
The University of West Florida,0.658,0.1115,0.0979,0.0319,0.0057,0.0027,0.0591,0.0191,0.014,0.4372,0.5628,,,,,,4,1
Orange Technical College-Westside Campus,0.3393,0.3112,0.2908,0.0281,0.0026,0.0077,0.0026,0.0,0.0179,0.5918,0.4082,,,,,,1,1
William T McFatter Technical College,0.2589,0.3439,0.3388,0.0279,0.0025,0.0038,0.0241,0.0,0.0,0.6294,0.3706,,,,,,1,1
Orange Technical College-Winter Park Campus,0.2456,0.2456,0.4408,0.0385,0.0,0.0148,0.0089,0.0,0.0059,0.4793,0.5207,,,,,,1,1
Withlacoochee Technical College,0.7707,0.0526,0.0301,0.0188,0.0075,0.0,0.1203,0.0,0.0,0.5977,0.4023,,,,,,1,1
Abraham Baldwin Agricultural College,0.7874,0.1049,0.0727,0.0075,0.004,0.0006,0.0121,0.0109,0.0,0.4239,0.5761,,,,,,3,1
Agnes Scott College,0.3121,0.3214,0.1386,0.077,0.0021,0.0031,0.0616,0.0565,0.0277,0.0,1.0,,,,,,3,2
Interactive College of Technology-Chamblee,0.1338,0.5176,0.2447,0.1039,0.0,0.0,0.0,0.0,0.0,0.6479,0.3521,,,,,,2,3
Interactive College of Technology-Morrow,0.0198,0.8317,0.099,0.0495,0.0,0.0,0.0,0.0,0.0,0.396,0.604,,,,,,2,3
Albany Technical College,0.1975,0.7619,0.0189,0.0016,0.0028,0.0004,0.0154,0.0016,0.0,0.2948,0.7052,,,,,,2,1
Albany State University,0.1215,0.7594,0.0526,0.0031,0.0024,0.0002,0.0201,0.0074,0.0332,0.2681,0.7319,,,,,,4,1
Andrew College,0.308,0.5848,0.0657,0.0069,0.0035,0.0035,0.0277,0.0,0.0,0.4325,0.5675,,,,,,2,2
The Art Institute of Atlanta,0.1109,0.6465,0.1394,0.0143,0.0077,0.0066,0.0,0.0165,0.0582,0.5236,0.4764,,,,,,3,3
Georgia Career Institute,0.3147,0.6494,0.0279,0.008,0.0,0.0,0.0,0.0,0.0,0.0259,0.9741,,,,,,1,3
Atlanta Technical College,0.0268,0.8728,0.0489,0.012,0.0009,0.0023,0.0205,0.0137,0.0023,0.3614,0.6386,,,,,,2,1
South University-High Point,,,,,,,,,,,,,,,,,4,3
Atlanta Metropolitan State College,0.0172,0.8958,0.0423,0.0067,0.0,0.0,0.0214,0.0067,0.0098,0.348,0.652,,,,,,3,1
Atlanta's John Marshall Law School,,,,,,,,,,,,,,,,,4,3
Atlanta School of Massage,0.2795,0.5589,0.0466,0.0164,0.0027,0.0,0.0932,0.0,0.0027,0.1068,0.8932,,,,,,1,3
Clark Atlanta University,0.0012,0.9221,0.0018,0.0012,0.0021,0.0,0.0,0.0254,0.0462,0.2422,0.7578,,,,,,4,2
Augusta Technical College,0.4125,0.4641,0.0511,0.0153,0.0025,0.0014,0.0339,0.0014,0.018,0.4461,0.5539,,,,,,2,1
Berry College,0.7805,0.0709,0.0678,0.0219,0.0036,0.0,0.0396,0.0104,0.0052,0.3926,0.6074,,,,,,4,2
Beulah Heights University,0.1097,0.654,0.0338,0.097,0.0,0.0,0.0,0.0,0.1055,0.557,0.443,,,,,,4,2
Brenau University,0.4554,0.287,0.1144,0.0204,0.0048,0.0,0.0162,0.0659,0.0359,0.0911,0.9089,,,,,,4,2
Brewton-Parker College,0.5173,0.3483,0.0468,0.0061,0.0061,0.0163,0.0061,0.0041,0.0489,0.6049,0.3951,,,,,,3,2
College of Coastal Georgia,0.6295,0.209,0.0694,0.0155,0.003,0.002,0.0446,0.0116,0.0155,0.3052,0.6948,,,,,,3,1
West Georgia Technical College,0.5493,0.3312,0.0727,0.0096,0.0033,0.0004,0.0285,0.0021,0.0029,0.3212,0.6788,,,,,,2,1
Clayton  State University,0.1297,0.6644,0.0779,0.0565,0.0013,0.0009,0.0328,0.0172,0.0193,0.2936,0.7064,,,,,,4,1
Columbia Theological Seminary,,,,,,,,,,,,,,,,,4,2
Columbus Technical College,0.3861,0.4734,0.0662,0.0123,0.0049,0.0053,0.031,0.0042,0.0166,0.3089,0.6911,,,,,,2,1
Columbus State University,0.473,0.4016,0.0687,0.0252,0.0034,0.0016,0.0147,0.0118,0.0,0.3971,0.6029,,,,,,4,1
Georgia Northwestern Technical College,0.6941,0.0806,0.182,0.0064,0.0044,0.001,0.0241,0.0069,0.0005,0.3661,0.6339,,,,,,2,1
Covenant College,0.8418,0.0265,0.0133,0.0111,0.0077,0.0011,0.0531,0.0321,0.0133,0.4701,0.5299,,,,,,4,2
Dalton State College,0.5763,0.0389,0.313,0.0171,0.0059,0.0009,0.0088,0.018,0.0211,0.4013,0.5987,,,,,,3,1
Pro Way Hair School,0.0066,0.9868,0.0,0.0,0.0,0.0,0.0,0.0066,0.0,0.4636,0.5364,,,,,,1,3
South University-Savannah,0.4369,0.4096,0.099,0.0273,0.0068,0.0,0.0,0.0,0.0205,0.3345,0.6655,,,,,,4,3
East Georgia State College,0.3925,0.4965,0.0518,0.0079,0.0046,0.0004,0.0356,0.0029,0.0079,0.405,0.595,,,,,,3,1
Emmanuel College,0.6126,0.1646,0.0714,0.0024,0.0073,0.0073,0.0448,0.0896,0.0,0.5375,0.4625,,,,,,3,2
Emory University,0.3921,0.0816,0.1068,0.2152,0.0006,0.0006,0.0417,0.1521,0.0094,0.4025,0.5975,,,,,,4,2
Georgia Highlands College,0.6077,0.1639,0.1563,0.0143,0.0021,0.0012,0.039,0.0118,0.0037,0.3821,0.6179,,,,,,3,1
Fort Valley State University,0.021,0.9215,0.0178,0.0031,0.0013,0.0,0.0277,0.0013,0.0062,0.3876,0.6124,,,,,,4,1
Grady Health System Professional Schools,0.3243,0.5676,0.0811,0.0135,0.0,0.0,0.0135,0.0,0.0,0.2432,0.7568,,,,,,1,1
Georgia Institute of Technology-Main Campus,0.4676,0.0705,0.0738,0.2264,0.0005,0.0004,0.0421,0.0944,0.0242,0.6044,0.3956,,,,,,4,1
Georgia Southwestern State University,0.5947,0.2768,0.0575,0.0136,0.0014,0.0009,0.029,0.0243,0.0019,0.3576,0.6424,,,,,,4,1
Georgia Southern University,0.5891,0.2551,0.072,0.0223,0.0037,0.0009,0.0382,0.0142,0.0046,0.4425,0.5575,,,,,,4,1
Georgia Southwestern State University,0.5947,0.2768,0.0575,0.0136,0.0014,0.0009,0.029,0.0243,0.0019,0.3576,0.6424,,,,,,4,1
Georgia Southwestern State University,0.5947,0.2768,0.0575,0.0136,0.0014,0.0009,0.029,0.0243,0.0019,0.3576,0.6424,,,,,,4,1
Gordon State College,0.4626,0.4367,0.0512,0.0081,0.0017,0.0,0.032,0.0017,0.0061,0.3219,0.6781,,,,,,3,1
Southern Crescent Technical College,0.4403,0.4645,0.0578,0.0089,0.0015,0.0008,0.0211,0.0033,0.0018,0.2967,0.7033,,,,,,2,1
Gupton Jones College of Funeral Service,0.3038,0.6962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4051,0.5949,,,,,,2,2
Gwinnett College-Lilburn,0.0833,0.7381,0.119,0.0357,0.0,0.0238,0.0,0.0,0.0,0.0714,0.9286,,,,,,2,3
Gwinnett Technical College,0.3021,0.3559,0.1769,0.0796,0.0023,0.0017,0.0319,0.0163,0.0333,0.4293,0.5707,,,,,,2,1
Interdenominational Theological Center,,,,,,,,,,,,,,,,,4,2
LaGrange College,0.711,0.2185,0.0208,0.0116,0.0058,0.0,0.022,0.0081,0.0023,0.5098,0.4902,,,,,,4,2
Lanier Technical College,0.6439,0.0936,0.1948,0.023,0.0051,0.0009,0.0223,0.0163,0.0,0.4017,0.5983,,,,,,2,1
Life Pacific University,0.3969,0.0421,0.408,0.0222,0.0067,0.0022,0.0599,0.0044,0.0576,0.4435,0.5565,,,,,,4,2
Chattahoochee Technical College,0.4827,0.277,0.1526,0.0283,0.0051,0.0011,0.0316,0.0136,0.008,0.4222,0.5778,,,,,,2,1
Herzing University-Atlanta,0.1313,0.7291,0.0293,0.0419,0.0056,0.0056,0.014,0.0014,0.0419,0.2067,0.7933,,,,,,4,2
Mercer University,0.4675,0.2846,0.0655,0.0793,0.0021,0.0006,0.0354,0.0171,0.0479,0.3704,0.6296,,,,,,4,2
Morehouse College,0.0022,0.723,0.004,0.0,0.0018,0.0,0.0228,0.0071,0.2391,0.9996,0.0004,,,,,,3,2
Morehouse School of Medicine,,,,,,,,,,,,,,,,,4,2
Georgia Northwestern Technical College,0.6941,0.0806,0.182,0.0064,0.0044,0.001,0.0241,0.0069,0.0005,0.3661,0.6339,,,,,,2,1
Oglethorpe University,0.4385,0.2415,0.1259,0.0452,0.0081,0.0,0.0074,0.0911,0.0422,0.4111,0.5889,,,,,,3,2
Paine College,0.0113,0.914,0.0204,0.0,0.0023,0.0,0.0181,0.0136,0.0204,0.4457,0.5543,,,,,,3,2
Piedmont University,0.7045,0.108,0.0731,0.0097,0.0032,0.0008,0.0097,0.0057,0.0852,0.3531,0.6469,,,,,,4,2
Miami Ad School-Atlanta,0.4464,0.3929,0.0536,0.0357,0.0,0.0,0.0,0.0714,0.0,0.3571,0.6429,,,,,,1,3
Reinhardt University,0.6171,0.1684,0.0932,0.0108,0.0043,0.0007,0.0296,0.0246,0.0513,0.5166,0.4834,,,,,,4,2
Savannah Technical College,0.3449,0.4893,0.0865,0.0236,0.0061,0.0026,0.0366,0.0095,0.0009,0.3757,0.6243,,,,,,2,1
Savannah College of Art and Design,0.5379,0.1082,0.074,0.0561,0.0058,0.0033,0.0001,0.1837,0.0308,0.3183,0.6817,,,,,,4,2
Savannah State University,0.0325,0.8075,0.0951,0.0009,0.0021,0.0003,0.0385,0.0176,0.0057,0.3887,0.6113,,,,,,4,1
Shorter University,0.5973,0.2446,0.0674,0.0092,0.0025,0.0008,0.0316,0.0283,0.0183,0.4501,0.5499,,,,,,4,2
Southern Regional Technical College,0.5624,0.3503,0.0668,0.0044,0.0034,0.0003,0.0061,0.0027,0.0037,0.292,0.708,,,,,,2,1
The Creative Circus,0.6564,0.1366,0.0441,0.0573,0.0,0.0044,0.0485,0.0,0.0529,0.3833,0.6167,,,,,,1,3
Spelman College,0.0014,0.974,0.0,0.0005,0.0142,0.0,0.0024,0.0076,0.0,0.0,1.0,,,,,,3,2
St. Thomas University,0.0794,0.3358,0.386,0.0036,0.0022,0.0007,0.0255,0.1056,0.0612,0.5208,0.4792,,,,,,4,2
Toccoa Falls College,0.7465,0.1,0.0547,0.05,0.0047,0.0023,0.0326,0.007,0.0023,0.45,0.55,,,,,,3,2
Truett McConnell University,0.7866,0.0631,0.0391,0.0038,0.0051,0.0,0.0,0.029,0.0732,0.4356,0.5644,,,,,,4,2
Wiregrass Georgia Technical College,0.5299,0.3701,0.0674,0.0072,0.003,0.0013,0.0161,0.0034,0.0017,0.39,0.61,,,,,,2,1
Valdosta State University,0.4509,0.3984,0.0747,0.0119,0.0022,0.0013,0.0437,0.0151,0.0018,0.3579,0.6421,,,,,,4,1
Kentucky Wesleyan College,0.6934,0.1234,0.0311,0.012,0.0036,0.0,0.012,0.0084,0.1162,0.5078,0.4922,,,,,,3,2
University of West Georgia,0.4574,0.3864,0.0808,0.0098,0.002,0.0011,0.0394,0.0094,0.0138,0.3618,0.6382,,,,,,4,1
Young Harris College,0.6674,0.1123,0.0496,0.0055,0.0022,0.0022,0.0297,0.0903,0.0407,0.4802,0.5198,,,,,,3,2
Chaminade University of Honolulu,0.1277,0.0411,0.0475,0.2914,0.0058,0.2426,0.0635,0.0148,0.1656,0.2831,0.7169,,,,,,4,2
University of Hawaii at Hilo,0.1954,0.011,0.1557,0.1508,0.0057,0.0884,0.342,0.0465,0.0045,0.3594,0.6406,,,,,,4,1
University of Hawaii at Manoa,0.1757,0.0151,0.1165,0.3781,0.0015,0.0254,0.2528,0.0321,0.0029,0.428,0.572,,,,,,4,1
Hawaii Institute of Hair Design,0.0345,0.0862,0.0517,0.4138,0.0,0.1552,0.2586,0.0,0.0,0.6207,0.3793,,,,,,1,3
Hawaii Pacific University,0.2731,0.0673,0.1653,0.1631,0.0058,0.0206,0.1693,0.0987,0.0369,0.3816,0.6184,,,,,,4,2
Honolulu Community College,0.0623,0.018,0.1157,0.4072,0.0008,0.0684,0.2842,0.0061,0.0374,0.6528,0.3472,,,,,,2,1
Kapiolani Community College,0.0854,0.0108,0.1048,0.3973,0.002,0.0354,0.2357,0.1133,0.0154,0.3973,0.6027,,,,,,2,1
Kauai Community College,0.1326,0.0053,0.1626,0.2749,0.0021,0.0513,0.3273,0.0246,0.0193,0.3572,0.6428,,,,,,2,1
Leeward Community College,0.0808,0.0261,0.1698,0.3346,0.0015,0.0525,0.3144,0.0125,0.0077,0.4007,0.5993,,,,,,2,1
